company,location,total_laid_off,date,percentage_laid_off,industry,source,stage,funds_raised,country,date_added,year,month,layoff_size,funding_category
Legible,"Vancouver, Non-U.S.",23.0,2022-04-04,0.38,Media,https://betakit.com/in-effort-to-cut-costs-cse-listed-legible-lays-off-over-a-third-of-its-employees/,Post-IPO,3.0,Canada,4/15/2022,2022,4,Small,Low
Lightico,"Tel Aviv, Non-U.S.",20.0,2022-03-31,,Finance,https://www.calcalistech.com/ctechnews/article/bydwq4phj,Series B,42.0,Israel,2/7/2023,2022,3,Small,Low
Sea,"Bengaluru, Non-U.S.",350.0,2022-03-30,,Retail,https://www.techinasia.com/shopee-indias-over-300-staff-lurch-checks-out-country,Post-IPO,8600.0,India,3/30/2022,2022,3,Medium,Very High
Rasa,"Berlin, Non-U.S.",59.0,2022-03-30,0.4,Data,https://www.businessinsider.de/gruenderszene/business/exklusiv-massenentlassungen-rasa-andreessen-horowitz-ki/,Series B,40.0,Germany,3/30/2022,2022,3,Small,Low
Gopuff,Philadelphia,450.0,2022-03-29,0.03,Food,https://www.theinformation.com/articles/gopuff-plans-hundreds-of-layoffs-to-cut-40-million-in-costs,Series H,3400.0,United States,3/30/2022,2022,3,Medium,Very High
Thinkific,"Vancouver, Non-U.S.",100.0,2022-03-29,0.2,Education,https://betakit.com/following-2021-losses-thinkific-to-lay-off-100-employees/,Post-IPO,22.0,Canada,3/30/2022,2022,3,Small,Low
Furlenco,"Bengaluru, Non-U.S.",180.0,2022-03-26,,Retail,https://inc42.com/buzz/exclusive-furlenco-lays-off-180-employees-in-push-for-automation/,Series D,228.0,India,3/28/2022,2022,3,Medium,High
Storytel,"Stockholm, Non-U.S.",100.0,2022-03-17,0.1,Media,https://www.svt.se/kultur/storytel-pausar-planen-om-varldsherravalde-pa-ljudboksmarknaden,Post-IPO,275.0,Sweden,5/17/2022,2022,3,Small,High
Curology,SF Bay Area,150.0,2022-03-16,,Healthcare,https://www.bizjournals.com/sanfrancisco/news/2022/03/16/curology-skincare-sf-layoffs-funding-dtc.html,Series D,19.0,United States,3/18/2022,2022,3,Medium,Low
Trell,"Bengaluru, Non-U.S.",300.0,2022-03-15,0.5,Retail,https://www.businesstoday.in/entrepreneurship/news/story/amidst-face-off-between-investors-co-founders-trell-may-lay-off-300-employees-326399-2022-03-17,Series B,62.0,India,5/7/2022,2022,3,Medium,Medium
Knock,New York City,115.0,2022-03-15,0.46,Real Estate,https://www.bloomberg.com/news/articles/2022-03-15/startup-knock-scraps-plans-to-go-public-lays-off-half-its-staff,Unknown,654.0,United States,3/17/2022,2022,3,Medium,High
Better.com,New York City,3000.0,2022-03-08,0.33,Real Estate,https://www.nytimes.com/2022/03/08/business/better-mortgage-lender-layoffs.html,Unknown,905.0,United States,3/9/2022,2022,3,Large,High
Adaptive Biotechnologies,Seattle,100.0,2022-03-08,0.12,Healthcare,https://www.geekwire.com/2022/adaptive-biotechnologies-lays-off-about-100-people-12-of-headcount-to-streamline-our-workforce/,Post-IPO,406.0,United States,5/29/2022,2022,3,Small,High
Hyperscience,New York City,100.0,2022-03-03,0.25,Data,https://www.theinformation.com/articles/automation-firm-hyperscience-slashes-staff-loses-ceo-as-startups-face-growing-pressure,Series E,289.0,United States,3/4/2022,2022,3,Small,High
WeDoctor,Non-U.S.,500.0,2022-03-02,,Healthcare,https://www.bloomberg.com/news/articles/2022-03-03/wedoctor-is-said-to-cut-workforce-after-delay-in-going-public,Series F,1400.0,China,3/5/2022,2022,3,Medium,Very High
Wish,SF Bay Area,190.0,2022-03-01,0.15,Retail,https://www.marketwatch.com/story/wish-stock-dives-as-holiday-sales-miss-layoffs-planned-11646170199,Post-IPO,1600.0,United States,5/14/2022,2022,3,Medium,Very High
OKCredit,"New Delhi, Non-U.S.",30.0,2022-02-24,,Finance,https://inc42.com/buzz/tiger-global-backed-okcredit-lays-off-around-40-employees/,Series B,85.0,India,2/26/2022,2022,2,Small,Medium
Lido,"Mumbai, Non-U.S.",150.0,2022-02-21,,Education,https://inc42.com/buzz/edtech-startup-lido-lays-off-over-150-employees-just-5-months-after-raising-10-mn/,Series A,24.0,India,2/22/2022,2022,2,Medium,Low
Virgin Hyperloop,Los Angeles,111.0,2022-02-21,0.5,Transportation,https://www.ft.com/content/d87f77bd-0a0a-4512-b983-197f184f5352,Unknown,368.0,United States,2/22/2022,2022,2,Medium,High
Trustly,"Stockholm, Non-U.S.",120.0,2022-02-17,,Finance,https://igamingbusiness.com/trustly-to-lay-off-120-as-it-increases-account-to-account-focus/,Acquired,28.0,Sweden,5/17/2022,2022,2,Medium,Low
Liv Up,"Sao Paulo, Non-U.S.",100.0,2022-02-16,0.15,Food,https://startups.com.br/noticias/liv-up-faz-reestruturacao-e-corta-15-do-quadro/,Series D,118.0,Brazil,4/27/2022,2022,2,Small,Medium
Homie,Salt Lake City,119.0,2022-02-14,0.29,Real Estate,https://www.deseret.com/utah/2022/2/14/22933350/utah-real-esate-homie-cuts-staff-amid-roiled-real-estate-market-record-home-prices-low-inventory,Series B,35.0,United States,2/11/2022,2022,2,Medium,Low
Hopin,"London, Non-U.S.",138.0,2022-02-10,0.12,Other,https://techcrunch.com/2022/02/10/virtual-events-platform-hopin-cuts-12-of-staff-citing-goal-of-sustainable-growth/,Series D,1000.0,United Kingdom,2/11/2022,2022,2,Medium,High
Daily Harvest,New York City,60.0,2022-02-10,0.2,Food,https://www.bloomberg.com/news/articles/2023-02-10/meal-startup-daily-harvest-layoffs-target-more-than-20-of-staff#xj4y7vzkg,Series D,120.0,United States,2/10/2023,2022,2,Small,Medium
Peloton,New York City,2800.0,2022-02-08,0.2,Fitness,https://techcrunch.com/2022/02/08/peloton-ceo-steps-down-as-the-company-cuts-2800-jobs/,Post-IPO,1900.0,United States,2/8/2022,2022,2,Large,Very High
Rhino,New York City,57.0,2022-02-03,0.2,Real Estate,https://therealdeal.com/2022/02/03/proptech-startup-rhino-lays-off-over-20-of-its-staff/,Unknown,133.0,United States,2/4/2022,2022,2,Small,Medium
Gopuff,Philadelphia,100.0,2022-01-26,,Food,https://www.businessinsider.com/gopuff-eliminates-about-100-jobs-control-costs-before-potential-ipo-2022-1,Series H,3400.0,United States,2/4/2022,2022,1,Small,Very High
Glossier,New York City,80.0,2022-01-26,0.33,Consumer,https://techcrunch.com/2022/01/26/glossier-just-laid-off-one-third-of-its-corporate-employees-mostly-in-tech/,Series E,266.0,United States,1/26/2022,2022,1,Small,High
Root Insurance,Columbus,330.0,2022-01-20,,Finance,https://coverager.com/root-lays-off-a-significant-number-of-employees/,Post-IPO,527.0,United States,1/23/2022,2022,1,Medium,High
Delivery Hero,"Berlin, Non-U.S.",300.0,2021-12-22,,Food,https://www.businessinsider.de/gruenderszene/food/nach-foodpanda-aus-delivery-hero-kuendigt-300-mitarbeitern-b/,Post-IPO,8300.0,Germany,12/30/2021,2021,12,Medium,Very High
Better.com,New York City,900.0,2021-12-01,0.09,Real Estate,https://techcrunch.com/2021/12/01/better-com-lays-off-9-of-its-staff/,Unknown,905.0,United States,12/1/2021,2021,12,Medium,High
BitTitan,Seattle,70.0,2021-11-18,0.27,Data,https://www.seattletimes.com/business/seventy-set-for-layoffs-at-bellevue-startup-bittitan/,Acquired,46.0,United States,11/20/2021,2021,11,Small,Low
Zillow,Seattle,2000.0,2021-11-02,0.25,Real Estate,https://www.geekwire.com/2021/zillow-shutter-home-buying-business-lay-off-2k-employees-big-real-estate-bet-falters/,Post-IPO,97.0,United States,11/2/2021,2021,11,Large,Medium
InVision,New York City,22.0,2021-10-05,,Product,Internal memo,Unknown,356.0,United States,5/7/2022,2021,10,Small,High
Zymergen,SF Bay Area,120.0,2021-09-23,,Other,https://www.bizjournals.com/sanfrancisco/news/2021/09/23/zymergen-job-cuts-synthetic-biology-hyaline.html,Post-IPO,974.0,United States,9/25/2021,2021,9,Medium,High
Treehouse,Portland,41.0,2021-09-14,0.9,Education,https://www.oregonlive.com/silicon-forest/2021/09/online-coding-school-treehouse-formerly-based-in-portland-lays-off-most-of-its-staff.html,Series B,12.0,United States,10/27/2021,2021,9,Small,Low
Tanium,Seattle,30.0,2021-08-30,,Security,https://www.businessinsider.com/tanium-layoffs-senior-product-marketing-2021-8,Unknown,1000.0,United States,6/7/2022,2021,8,Small,High
Flockjay,SF Bay Area,37.0,2021-08-24,0.5,Education,https://techcrunch.com/2021/08/24/flockjay-cuts-at-least-half-of-its-workforce-as-it-pivots-away-from-bootcamps-into-b2b-saas/,Series A,14.0,United States,8/24/2021,2021,8,Small,Low
Bytedance,"Shanghai, Non-U.S.",1800.0,2021-08-05,,Consumer,https://www.reuters.com/world/china/bytedance-lay-off-staff-close-businesses-over-china-tutoring-clampdown-sources-2021-08-05/,Unknown,9400.0,China,8/5/2021,2021,8,Large,Very High
Pagarbook,"Bengaluru, Non-U.S.",80.0,2021-07-26,,HR,https://inc42.com/buzz/sequoia-backed-pagarbook-lays-off-around-80-employees/,Series A,17.0,India,7/29/2021,2021,7,Small,Low
Katerra,SF Bay Area,2434.0,2021-06-01,1.0,Construction,https://therealdeal.com/2021/06/01/troubled-construction-startup-katerra-will-shut-down-report/,Unknown,1600.0,United States,6/1/2021,2021,6,Large,Very High
Lambda School,SF Bay Area,65.0,2021-04-29,,Education,https://techcrunch.com/2021/04/29/lambda-school-lays-off-65-employees-amid-restructuring/,Series C,122.0,United States,4/30/2021,2021,4,Small,Medium
Patreon,SF Bay Area,36.0,2021-04-26,,Media,https://www.youtube.com/watch?v=MV-3GgU6rlo,Series D,165.0,United States,4/29/2021,2021,4,Small,Medium
New Relic,SF Bay Area,160.0,2021-04-06,0.07,Infrastructure,https://siliconangle.com/2021/04/06/new-relic-let-go-7-employees-amid-business-model-refocus/,Post-IPO,214.5,United States,4/7/2021,2021,4,Medium,High
HuffPo,New York City,47.0,2021-03-09,,Media,https://www.huffpost.com/entry/huffpost-buzzfeed-layoffs_n_60479ba2c5b6af8f98beb89d,Acquired,37.0,United States,3/9/2021,2021,3,Small,Low
Ninjacart,"Bengaluru, Non-U.S.",200.0,2021-02-23,,Food,https://inc42.com/buzz/ninjacart-employee-layoffs/,Unknown,194.0,India,2/23/2021,2021,2,Medium,Medium
Bounce,"Bengaluru, Non-U.S.",200.0,2021-02-22,0.4,Transportation,https://economictimes.indiatimes.com/tech/startups/bounce-goes-for-second-round-of-layoffs-as-demand-for-mobility-lags/articleshow/81144047.cms,Series D,214.2,India,2/22/2021,2021,2,Medium,High
ThredUp,Chicago,243.0,2021-02-09,,Retail,https://www.chicagotribune.com/business/ct-biz-thredup-vernon-hills-layoffs-20210209-m7a47qe53vf2neztz26ouko23i-story.html,Series F,305.0,United States,2/9/2021,2021,2,Medium,High
Indigo,Boston,80.0,2021-02-09,,Other,https://www.bizjournals.com/boston/news/2021/02/09/indigo-layoffs-across-multiple-locations.html,Series F,1200.0,United States,2/11/2021,2021,2,Small,Very High
Limelight,New York City,13.0,2021-02-04,1.0,Recruiting,Company exec,Unknown,0.0,United States,2/5/2021,2021,2,Small,
Quandoo,"Berlin, Non-U.S.",87.0,2021-02-03,0.2,Food,https://www.berliner-zeitung.de/en/berlin-reservation-platform-quandoo-slashes-jobs-li.137352,Acquired,39.0,Germany,2/18/2021,2021,2,Small,Low
Hubba,"Toronto, Non-U.S.",45.0,2021-02-01,1.0,Retail,https://betakit.com/hubba-to-shut-down/,Series B,61.0,Canada,2/3/2021,2021,2,Small,Medium
Bytedance,"Mumbai, Non-U.S.",1800.0,2021-01-27,,Consumer,https://entrackr.com/2021/01/bytedance-set-to-wrap-up-indian-ops-and-lay-off-over-1800-employees/,Unknown,7400.0,India,1/28/2021,2021,1,Large,Very High
Privitar,"London, Non-U.S.",20.0,2021-01-27,,Data,https://www.bizjournals.com/boston/inno/stories/news/2021/01/27/layoffs-at-privitar-coronavirus-boston.html,Series C,150.0,United Kingdom,1/28/2021,2021,1,Small,Medium
Shutterfly,SF Bay Area,800.0,2021-01-25,,Retail,https://thedeadpixelssociety.com/lifetouch-shutterfly-staff-reductions-near-800/,Acquired,50.0,United States,1/26/2023,2021,1,Medium,Low
Postmates,SF Bay Area,180.0,2021-01-23,0.15,Food,https://www.nytimes.com/2021/01/23/technology/uber-postmates-layoffs.html,Acquired,763.0,United States,1/25/2021,2021,1,Medium,High
Instacart,SF Bay Area,1877.0,2021-01-21,,Food,https://www.bloomberg.com/news/articles/2021-01-21/instacart-to-cut-1-900-jobs-including-its-only-union-positions,Unknown,2400.0,United States,1/21/2021,2021,1,Large,Very High
Pocketmath,Singapore,21.0,2021-01-20,1.0,Marketing,https://www.businessinsider.com/mobile-advertising-company-pocketmath-shut-down-facing-lawsuits-2021-1,Unknown,20.0,Singapore,1/21/2021,2021,1,Small,Low
Dropbox,SF Bay Area,315.0,2021-01-13,0.15,Other,https://www.cnbc.com/2021/01/13/dropbox-to-cut-11percent-of-its-global-workforce.html,Post-IPO,1700.0,United States,1/13/2021,2021,1,Medium,Very High
WhiteHat Jr,"Mumbai, Non-U.S.",1800.0,2021-01-06,,Education,https://inc42.com/buzz/whitehat-jr-employees-transition-opportunity-byjus/,Acquired,11.0,India,1/11/2021,2021,1,Large,Low
Pulse Secure,SF Bay Area,78.0,2020-12-23,,Security,https://www.bizjournals.com/sanjose/news/2020/12/23/pulse-secure-layoffs.html,Acquired,0.0,United States,12/28/2020,2020,12,Small,
Breather,"Montreal, Non-U.S.",120.0,2020-12-16,0.8,Real Estate,https://www.theglobeandmail.com/business/article-breather-hopes-for-second-wind-as-montreal-flexible-workspace-provider/,Series D,131.0,Canada,12/17/2020,2020,12,Medium,Medium
Actifio,Boston,54.0,2020-12-16,,Data,https://www.bizjournals.com/boston/news/2020/12/16/actifio-layoffs-google.html,Acquired,352.0,United States,12/17/2020,2020,12,Small,High
OYO,"Gurugram, Non-U.S.",600.0,2020-12-08,,Travel,https://www.forbesindia.com/news/business/startup/exclusive-oyo-lays-off-another-600-800-employees-as-it-moves-to-a-revenue-sharing-model-6202571.html,Series F,3200.0,India,12/9/2020,2020,12,Medium,Very High
Aya,"Toronto, Non-U.S.",5.0,2020-11-19,0.25,Finance,https://betakit.com/fintech-and-healthtech-startup-aya-comes-out-of-stealth-with-3-2-million-cad-in-seed-financing/,Seed,3.0,Canada,11/19/2020,2020,11,Small,Low
Bridge Connector,Nashville,154.0,2020-11-17,1.0,Healthcare,https://www.nashvillepost.com/business/health-care/article/21144528/bridge-connector-closing-down,Series B,45.0,United States,11/19/2020,2020,11,Medium,Low
Tidepool,SF Bay Area,18.0,2020-11-17,0.4,Healthcare,https://www.linkedin.com/posts/tidepoolorg_activity-6734927153630183424-s-x0/,Unknown,0.0,United States,1/9/2021,2020,11,Small,
Worksmith,Austin,30.0,2020-11-09,0.5,Retail,https://www.bizjournals.com/austin/inno/stories/profiles/2020/11/09/pandemic-forced-worksmith-to-innovate.html,Unknown,3.8,United States,11/12/2020,2020,11,Small,Low
LivePerson,New York City,30.0,2020-11-01,,Support,https://en.globes.co.il/en/article-liveperson-to-lay-off-30-in-israel-1001347824#,Post-IPO,42.0,United States,1/21/2023,2020,11,Small,Low
Remedy,Austin,82.0,2020-10-29,,Healthcare,https://www.bizjournals.com/austin/news/2020/10/29/health-tech-startup-remedy-lays-off-82-employees.html,Series A,12.5,United States,11/3/2020,2020,10,Small,Low
Knotel,New York City,20.0,2020-10-29,0.08,Real Estate,https://www.businessinsider.com/knotel-layoffs-job-cuts-coworking-fundraise-amol-sarva-office-demand-2020-10,Series C,560.0,United States,11/3/2020,2020,10,Small,High
CodeCombat,SF Bay Area,8.0,2020-10-23,,Education,https://layoffs.fyi/2020/10/23/codecombat-launches-alumni-talent-directory-following-layoff/,Series A,8.0,United States,10/23/2020,2020,10,Small,Low
GetYourGuide,"Berlin, Non-U.S.",90.0,2020-10-14,0.17,Travel,https://www.reuters.com/article/tech-getyourguide/german-travel-startup-getyourguide-lets-go-of-a-sixth-of-staff-idUSL8N2H544X,Series E,656.0,Germany,10/16/2020,2020,10,Small,High
OLX India,"New Delhi, Non-U.S.",250.0,2020-10-10,,Marketing,https://inc42.com/buzz/olx-india-lays-off-250-employees-set-to-renew-focus-on-2-verticals/,Acquired,28.0,India,10/12/2020,2020,10,Medium,Low
Alto Pharmacy,SF Bay Area,47.0,2020-09-29,0.06,Healthcare,https://layoffs.fyi/2020/10/07/alto-pharmacy-lays-off-47-employees/,Series D,356.0,United States,10/7/2020,2020,9,Small,High
NS8,Las Vegas,240.0,2020-09-11,0.95,Data,https://twitter.com/VitalVegas/status/1304355796008853506,Series A,157.9,United States,9/11/2020,2020,9,Medium,Medium
Bleacher Report,"London, Non-U.S.",20.0,2020-09-11,,Media,https://awfulannouncing.com/br/more-layoffs-in-works-at-bleacher-report.html,Acquired,40.5,United Kingdom,9/12/2020,2020,9,Small,Low
Waze,SF Bay Area,30.0,2020-09-09,0.054,Transportation,https://www.theverge.com/2020/9/9/21428907/waze-layoff-pandemic-google-navigation-driving,Acquired,67.0,United States,9/10/2020,2020,9,Small,Medium
Big Fish Games,Seattle,250.0,2020-09-01,,Media,https://venturebeat.com/2020/09/01/big-fish-games-cuts-250-jobs-and-streamlines-mobile-game-operations/,Acquired,95.2,United States,9/2/2020,2020,9,Medium,Medium
GoBear,"Singapore, Non-U.S.",22.0,2020-09-01,0.11,Finance,https://layoffs.fyi/2020/09/13/gobear-launches-talent-directory-after-laying-off-22-employees/,Unknown,97.0,Singapore,9/2/2020,2020,9,Small,Medium
MakeMyTrip,"New Delhi, Non-U.S.",350.0,2020-08-31,0.1,Travel,https://yourstory.com/2020/08/makemytrip-restructuring-layoffs-deep-kalra,Post-IPO,548.0,India,9/2/2020,2020,8,Medium,High
Salesforce,SF Bay Area,1000.0,2020-08-26,0.0185,Sales,https://www.bloomberg.com/news/articles/2020-08-26/salesforce-cuts-1-000-jobs-after-banner-quarter-stock-surge,Post-IPO,65.4,United States,8/26/2020,2020,8,Medium,Medium
Superloop,"Brisbane, Non-U.S.",30.0,2020-08-24,,Infrastructure,https://www.arnnet.com.au/article/682373/superloop-reduces-losses-30-workers-laid-off-amid-covid-19/,Post-IPO,36.0,Australia,6/26/2022,2020,8,Small,Low
Docly,"London, Non-U.S.",8.0,2020-08-19,0.8,Healthcare,https://sifted.eu/articles/docly-slash-in-uk/,Seed,15.5,United Kingdom,8/20/2020,2020,8,Small,Low
Shopify,"Ottawa, Non-U.S.",30.0,2020-08-14,,Retail,https://betakit.com/shopify-cuts-office-staff-amid-remote-work-shift/,Post-IPO,122.3,Canada,8/14/2020,2020,8,Small,Medium
Mozilla,SF Bay Area,250.0,2020-08-11,0.25,Consumer,https://layoffs.fyi/2020/08/12/mozilla-lays-off-250-employees-launches-talent-directory/,Unknown,2.3,United States,8/11/2020,2020,8,Medium,Low
Eatsy,"Singapore, Non-U.S.",20.0,2020-08-08,1.0,Food,https://www.businesstimes.com.sg/garage/food-ordering-startup-eatsy-shutters-operations-0,Seed,0.9755,Singapore,8/10/2020,2020,8,Small,Low
Glossier,New York City,150.0,2020-08-07,0.38,Retail,https://www.glossier.com/blog/retail-update-covid19,Series D,186.4,United States,8/19/2020,2020,8,Medium,Medium
Thriver,"Toronto, Non-U.S.",75.0,2020-08-06,0.5,Food,https://betakit.com/platterz-raises-43-8-million-cad-series-b-rebrands-to-thriver-as-company-pivots-post-pandemic/,Series B,53.0,Canada,8/7/2020,2020,8,Small,Medium
Vesta,Atlanta,56.0,2020-08-05,,Sales,https://www.americaninno.com/atlanta/roundups/the-atlanta-tech-layoffs-that-happened-this-summer/,Unknown,20.0,United States,8/6/2020,2020,8,Small,Low
Booking.com,"Amsterdam, Non-U.S.",4375.0,2020-07-30,0.25,Travel,https://skift.com/2020/08/04/booking-com-restructuring-will-pare-its-workforce-by-up-to-25-percent/,Acquired,0.0,Netherlands,8/4/2020,2020,7,Large,
Buy.com / Rakuten,SF Bay Area,87.0,2020-07-30,1.0,Retail,https://techcrunch.com/2020/07/30/rakuten-is-shuttering-the-online-shop-formerly-known-as-buy-com/,Acquired,42.4,United States,7/31/2020,2020,7,Small,Low
Procore,Los Angeles,180.0,2020-07-28,0.09,Construction,https://www.bloomberg.com/news/articles/2020-07-28/software-startup-procore-said-to-cut-180-jobs-ahead-of-ipo,Unknown,649.0,United States,7/28/2020,2020,7,Medium,High
Swiggy,"Bengaluru, Non-U.S.",350.0,2020-07-27,0.05,Food,https://www.livemint.com/companies/news/350-swiggy-employees-lose-their-jobs-in-round-2-of-layoffs-11595951553823.html,Series I,1600.0,India,7/28/2020,2020,7,Medium,Very High
Zeitgold,"Berlin, Non-U.S.",75.0,2020-07-27,0.72,Finance,https://layoffs.fyi/2020/08/04/bookkeeping-startup-zeitgold-lays-off-75-employees-and-pivots-to-tax-prep-software/,Series B,60.18,Germany,8/3/2020,2020,7,Small,Medium
Checkr,SF Bay Area,64.0,2020-07-23,0.12,HR,https://layoffs.fyi/2020/07/28/checkr-lays-off-64-employees/,Series D,309.0,United States,7/24/2020,2020,7,Small,High
LinkedIn,SF Bay Area,960.0,2020-07-21,0.06,Recruiting,https://layoffs.fyi/2020/08/04/linkedin-launches-official-talent-directory-after-laying-off-960-employees/,Acquired,154.0,United States,7/21/2020,2020,7,Medium,Medium
Lighter Capital,Seattle,22.0,2020-07-20,0.49,Finance,https://www.geekwire.com/2020/seattle-based-alternative-vc-firm-lighter-capital-lays-off-employees/,Series B,15.0,United States,7/20/2020,2020,7,Small,Low
Curefit,"Bengaluru, Non-U.S.",120.0,2020-07-17,,Fitness,https://tech.economictimes.indiatimes.com/news/internet/curefit-cuts-jobs-furloughs-600-staff-in-second-round-of-layoffs-as-business-suffers-amid-lockdown/77013891,Series D,404.6,India,7/17/2020,2020,7,Medium,High
